"INDEX","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","JOB_EDU","HOME_INCOME","MVR_PTS_Trans","AGE_SEX","BLUEBOOK_TRAN","TARGET_FLAG_Proba","TARGET_FLAG","TARGET_AMT"
9183,0,45,1,11,73543,0,225263,1,0,4,5,46,1,17860,6,3,0,0,0,0,2,12,1,3,138.109819887629,1,3.8286413964891,109.051980758164,0.4,0,0
9187,0,50,0,13,36504,0,209726,0,1,1,3,35,0,15550,6,2,0,0,0,1,0,3,1,1,128.726174486954,0,7.86365126544865,103.271003152369,0.5,1,3915.92153007299
9188,0,53,0,0,14410,0,72115,1,1,5,2,19,0,6800,4,6,0,7236,3,0,4,19,1,2,107.114605753188,2,7.97796809312855,74.4701080573775,0.7,1,3678.34036601639
9190,0,64,0,0,0,0,0,0,1,2,1,36,0,8750,4,6,0,0,0,0,3,9,0,1,0,1,8.34877453979127,82.3021477583951,0.4,0,0
9197,0,51,0,15,16750,0,142254,1,0,1,4,28,0,8280,1,4,1,0,0,0,0,1,0,1,115.405181983208,0,3.95124371858143,80.5217220857774,0.2,0,0
9200,2,40,3,13,0,0,0,1,1,2,1,5,0,6710,6,2,0,0,0,0,0,1,0,1,0,0,7.42714413340862,74.0769406024003,0.3,0,0
9201,0,55,0,12,32227,0,134375,1,1,4,7,21,0,10220,7,2,0,4285,2,0,3,14,1,3,122.578139907456,1,8.0507033814703,87.5171370995304,0.4,0,0
9203,0,51,0,13,27450,0,115618,1,0,2,4,40,0,9340,1,1,1,0,0,0,1,1,0,2,119.147168572603,1,3.95124371858143,84.4556315953805,0.1,0,0
9212,0,40,0,10,71502,0,213441,1,1,3,3,20,1,5500,7,2,0,0,0,1,0,10,1,2,137.16038319426,0,7.42714413340862,68.4418388198128,0.5,1,3361.39826998132
9213,0,49,0,10,88937,0,276837,1,0,4,5,56,0,15290,1,1,1,0,0,0,0,18,1,3,142.801591091491,0,3.91202300542815,102.587970233838,0.3,0,0
9214,0,44,1,14,81369,0,226959,1,1,1,3,52,0,13760,4,2,0,28499,2,1,5,1,0,1,139.440970228961,2,7.61332497954064,98.4158637825932,0.4,0,0
9217,0,34,1,11,82251,0,215483,1,1,4,7,46,0,10500,6,2,0,0,0,1,0,1,1,3,138.986693030559,0,7.11069612297883,88.4569916289296,0.4,0,0
9219,0,33,1,10,118861,0,270664,1,1,3,5,37,0,16690,4,1,0,0,0,0,0,7,0,3,146.172412010887,0,7.05272104923232,106.185597889209,0.1,0,0
9220,0,47,0,0,23288,0,0,1,1,5,8,42,0,13860,6,2,0,4451,2,0,0,13,1,4,0,0,7.74240202181578,98.6970360717104,0.4,0,0
9221,0,61,0,11,44470,0,215628,1,1,3,5,53,0,12850,7,1,0,0,0,0,6,11,1,3,131.441906577118,2,8.25426877009018,95.7972825336633,0.4,0,0
9237,0,46,0,8,73872,0,245878,1,1,4,7,43,0,17550,10,2,0,0,0,0,3,16,0,3,139.146462521803,1,7.70029520342012,108.304063484149,0.1,0,0
9240,0,54,0,15,43821,0,0,0,1,4,7,6,0,11770,1,1,0,0,0,0,2,15,1,3,0,1,8.01466637046494,92.5366448032816,0.4,0,0
9241,0,52,0,13,41137,0,205761,1,0,4,5,49,0,14080,6,1,1,0,0,0,0,15,0,3,129.987478858521,0,3.97029191355212,99.3112451524786,0.1,0,0
9248,0,29,3,10,30254,0,118302,1,1,2,3,30,1,18020,4,1,0,0,0,0,0,1,1,2,120.517790417388,0,6.80239476332431,109.434875416185,0.5,0,0
9253,0,36,0,9,73430,0,235484,0,0,2,3,10,1,12440,4,1,0,33999,1,1,2,1,1,2,138.588040674776,1,3.61091791264422,94.5800939643774,0.6,1,3869.43479344218
9259,1,42,1,15,37586,0,120221,1,0,1,4,7,1,23390,1,5,1,4101,4,0,3,1,1,1,123.222039063487,1,3.76120011569356,121.232499536457,0.7,1,4449.20568062785
9267,0,54,0,13,73985,0,242788,1,0,4,5,20,1,33190,6,5,0,0,0,0,2,18,1,3,139.023643805251,1,4.00733318523247,139.035322907315,0.3,0,0
9271,0,57,0,14,40122,0,171054,0,1,5,7,37,0,11210,10,6,0,9171,1,0,7,15,1,4,127.723693971452,2,8.12088602109284,90.7729741425848,0.5,1,4120.28288888037
9273,0,45,0,13,16736,0,102335,1,1,1,4,44,0,7670,11,6,0,0,0,0,0,9,1,1,112.192113765418,0,7.65728279297819,78.115483797174,0.5,1,3541.12639789499
9285,0,48,0,11,110915,0,350621,1,0,4,6,36,0,21290,4,1,0,0,0,0,0,14,1,3,148.313608614276,0,3.89182029811063,116.840719826335,0.2,0,0
9290,0,49,0,10,138368,0,348250,0,0,3,6,37,0,20240,4,3,1,2758,1,0,4,1,1,3,151.056822958569,2,3.91202300542815,114.544247782392,0.4,0,0
9291,0,47,0,2,55527,0,0,0,1,3,3,81,1,23470,1,4,0,0,0,0,1,11,0,2,0,1,7.74240202181578,121.394906348501,0.5,0,0
9293,0,57,0,14,154207,0,408267,1,1,5,8,38,0,36180,4,6,0,0,0,0,2,8,1,4,154.339230959147,1,8.12088602109284,143.803409656484,0.2,0,0
9294,0,42,1,15,135276,0,332701,1,0,5,8,25,0,19230,1,3,1,0,0,0,0,13,1,4,150.228768970809,0,3.76120011569356,112.264911879736,0.2,0,0
9301,0,50,0,7,26630,0,168698,0,0,2,6,47,0,17290,6,1,0,0,0,0,0,6,1,2,122.643497665922,0,3.93182563272433,107.670476452374,0.3,0,0
9302,0,63,0,13,157720,0,449806,1,1,5,8,19,0,23570,6,2,0,0,0,0,3,17,1,4,155.789943935678,1,8.31776616671934,121.597435919744,0.1,0,0
9312,0,61,0,14,120074,0,0,0,1,5,8,17,0,8030,6,6,0,0,0,0,0,18,0,4,0,0,8.25426877009018,79.549226512338,0.1,0,0
9316,0,56,3,0,0,0,0,1,1,2,1,39,1,7420,6,2,0,5442,2,0,9,8,0,1,0,2,8.0861025356691,77.0952610369488,0.6,1,3958.58043632885
9319,0,32,3,9,0,1,0,0,1,4,6,42,0,1500,6,6,0,27582,4,0,3,16,1,3,0,1,6.99301512293296,40.5424053774084,0.9,1,3132.01174585314
9328,0,54,0,12,110575,0,296150,1,0,5,6,22,0,18680,1,3,0,0,0,0,1,14,1,3,146.313603620078,1,4.00733318523247,110.992555829954,0.2,0,0
9331,1,41,3,0,0,0,65293,1,1,2,2,42,0,1500,7,6,0,19425,1,1,1,1,1,1,0,1,7.47533923656674,40.5424053774084,0.9,1,3054.71688595759
9338,0,53,0,0,0,0,134371,1,0,4,2,49,0,11450,4,4,1,0,0,0,4,16,0,2,0,2,3.98898404656427,91.535331286178,0.3,0,0
9350,0,47,0,13,47213,0,0,0,1,4,7,40,0,27260,5,3,0,1957,3,0,1,16,1,3,0,1,7.74240202181578,128.728585835664,0.5,1,4435.13950137476
9356,0,52,0,8,44432,0,149078,0,0,4,7,22,0,18100,6,3,1,0,0,0,0,13,1,3,127.481578680365,0,3.97029191355212,109.625537464616,0.2,0,0
9359,0,50,0,11,17671,0,130075,1,1,1,4,81,0,8840,1,2,0,5787,1,0,1,1,1,1,115.164949365154,1,7.86365126544865,82.6363102222333,0.7,1,3631.79814052774
9362,0,52,0,10,146020,0,372705,0,0,5,5,40,1,21300,1,3,1,6730,2,0,3,13,1,3,152.55071851223,1,3.97029191355212,116.862251681775,0.5,0,0
9364,0,53,0,9,103645,0,327281,1,0,5,6,30,1,17160,6,3,1,0,0,0,1,13,1,3,146.65252537792,1,3.98898404656427,107.351480141258,0.3,0,0
9370,0,41,0,13,72146,0,204404,1,1,2,3,38,1,17900,6,4,0,3736,2,0,0,6,1,2,136.786463125318,0,7.47533923656674,109.14790192239,0.6,1,4034.71227662741
9380,2,42,2,15,161203,0,401918,1,0,5,6,36,0,5700,10,4,0,0,0,0,0,8,1,3,154.724526306864,0,3.76120011569356,69.4226002780592,0.3,0,0
9386,0,44,3,19,71292,0,245771,1,1,1,3,14,0,23570,5,2,0,0,0,0,0,1,1,1,138.700340075063,0,7.61332497954064,121.597435919744,0.3,0,0
9394,0,47,0,10,59936,0,183741,0,1,2,6,6,0,12190,1,6,0,6856,3,0,3,9,1,2,133.346885406758,1,7.74240202181578,93.825733786152,0.6,1,3953.31411054281
9407,0,49,0,9,76462,0,282961,1,0,2,3,43,1,8670,10,4,1,0,0,0,2,4,1,2,141.153753248116,1,3.91202300542815,82.003331961247,0.5,0,0
9411,0,47,0,0,0,0,0,0,1,5,2,28,1,18040,6,6,0,0,0,0,6,10,1,2,0,2,7.74240202181578,109.482589744273,0.8,1,4411.60099694343
9422,0,42,0,10,69790,0,0,0,0,3,4,63,0,20200,1,3,0,0,0,0,1,10,1,2,0,1,3.76120011569356,114.455327058648,0.6,1,4173.28772098098
9423,0,46,0,10,70307,0,226429,1,1,3,3,36,1,8870,4,6,0,0,0,0,0,10,1,2,137.612835000451,0,7.70029520342012,82.7472316307415,0.6,1,3612.41416172149
9429,1,42,3,12,35933,0,148959,1,1,1,4,5,0,7240,1,2,0,0,0,0,0,5,1,1,124.944253226539,0,7.52240023138712,76.3475140691508,0.4,0,0
9433,0,40,0,9,28747,0,149708,0,0,4,7,55,0,10520,3,1,0,0,0,0,1,12,1,3,122.338116955642,1,3.71357206670431,88.5235301022181,0.4,0,0
9439,0,51,0,16,103328,0,165641,1,0,3,5,7,0,34180,6,1,0,0,0,0,2,14,1,3,138.751100630081,1,3.95124371858143,140.642331275134,0.1,0,0
9451,0,55,0,10,20046,0,154672,1,1,4,6,57,0,5300,3,2,0,0,0,0,2,20,1,3,118.365498423083,1,8.0507033814703,67.4388480267737,0.4,0,0
9452,0,53,1,10,37172,1,195043,0,1,2,3,5,1,10520,10,2,0,0,0,0,1,1,1,2,128.184574117596,1,7.97796809312855,88.5235301022181,0.5,1,3725.89988143637
9453,0,41,0,6,30676,0,150713,1,1,2,4,26,0,5600,6,1,0,0,0,0,1,9,0,2,123.181152873675,1,7.47533923656674,68.934917510923,0.1,0,0
9460,0,47,0,7,62803,0,234317,0,0,3,4,37,0,4210,6,1,1,0,0,0,0,7,0,2,136.599477951281,0,3.87120101090789,61.5142446858969,0.1,0,0
9465,0,54,0,13,25929,0,187573,1,0,1,4,5,1,9490,6,4,0,0,0,0,2,7,0,1,123.400314178272,1,4.00733318523247,84.9896795791248,0.2,0,0
9470,0,46,0,10,10720,0,0,0,1,2,1,16,0,8510,1,2,0,0,0,0,0,11,0,1,0,0,7.70029520342012,81.4005633219125,0.3,0,0
9476,0,63,0,12,42862,0,0,0,1,2,5,17,0,7800,11,6,0,0,0,1,0,1,1,2,0,0,8.31776616671934,78.6379142069227,0.6,1,3554.68518677343
9485,0,23,3,13,16193,1,0,0,0,2,4,36,0,7290,7,1,1,0,0,1,3,1,1,2,0,1,3.17805383034795,76.5563598368932,0.7,1,3628.22154692857
9486,0,38,0,13,146981,0,384011,1,1,3,5,46,0,21900,7,4,0,0,0,0,0,6,1,3,152.990430267346,0,7.32712329225929,118.142933155807,0.2,0,0
9488,0,44,0,11,42275,0,190963,1,0,2,3,34,1,11330,6,4,1,0,0,0,0,1,1,2,129.526311805306,0,3.80666248977032,91.1553965229364,0.5,0,0
9507,0,47,0,13,113356,0,380945,1,1,4,6,9,1,16580,6,4,0,0,0,0,0,16,0,3,149.556927304146,0,7.74240202181578,105.909818859289,0.1,0,0
9508,0,29,1,12,95884,1,0,0,1,3,3,16,1,31520,4,1,0,4394,1,0,5,11,1,2,0,2,6.80239476332431,136.25617471,0.7,1,4826.40676150296
9517,0,43,0,14,54067,0,168626,1,0,1,3,5,1,6910,6,4,1,7076,4,0,0,1,1,1,131.162247093538,0,3.78418963391826,74.9463161480545,0.6,1,3480.91668284264
9521,0,54,0,14,63807,0,293118,1,1,3,3,27,1,33200,7,2,0,0,0,0,1,7,1,2,139.272717633856,1,8.01466637046494,139.051701951583,0.3,0,0
9528,0,66,0,8,47667,0,179034,1,1,3,5,11,0,14500,3,6,0,0,0,0,2,12,1,3,130.29115440984,1,8.40938523878193,100.467606282259,0.4,0,0
9532,0,39,0,11,80021,0,264048,0,0,3,3,41,1,9500,10,4,1,7014,3,0,3,13,1,2,140.94382780407,1,3.68887945411394,85.025097273952,0.7,1,3783.34428067843
9536,0,45,0,12,103249,0,147038,0,0,4,7,6,1,31920,1,5,1,0,0,0,0,13,1,3,137.366552883472,0,3.8286413964891,136.929948527746,0.3,0,0
9540,0,62,0,7,0,0,0,1,1,1,1,39,0,28120,1,6,0,3804,2,0,3,6,0,0,0,1,8.28626945278307,130.303754063092,0.4,0,0
9542,0,60,0,13,22796,0,140908,1,0,4,7,52,0,9780,13,1,1,9818,3,0,3,17,1,3,118.966350623971,1,4.11087386417331,86.0076093363415,0.4,0,0
9546,0,43,0,12,89575,0,233553,1,0,4,2,32,1,16930,1,3,1,0,0,0,3,12,1,2,140.952461124588,1,3.78418963391826,106.783434191982,0.5,0,0
9548,0,43,1,16,59379,0,188278,1,1,3,4,38,0,17110,1,6,0,0,0,0,0,1,1,2,133.501827718347,0,7.56837926783652,107.228392830654,0.5,0,0
9549,1,42,3,7,40036,0,190348,1,0,2,3,55,1,9700,1,4,0,0,0,0,0,7,0,2,128.830443206559,0,3.76120011569356,85.7286799511047,0.3,0,0
9554,0,51,0,11,61046,0,272050,1,1,3,6,12,1,23520,9,4,0,0,0,0,4,8,1,3,137.893951473815,2,7.90248743716286,121.496237455898,0.4,0,0
9555,0,38,0,14,37999,0,171351,1,0,2,4,43,1,6120,11,4,1,37481,2,0,4,1,1,2,127.086920816229,2,3.66356164612965,71.4152589098561,0.7,1,3624.61736170495
9558,0,33,3,13,86861,1,253088,0,0,4,6,5,0,26030,17,1,0,0,0,0,0,8,1,3,141.485642721828,0,3.52636052461616,126.42157846496,0.1,0,0
9573,0,47,0,14,40777,0,140449,1,1,2,3,36,1,10280,6,2,0,20372,3,1,3,1,1,2,125.826065159697,1,7.74240202181578,87.7198576463296,0.8,1,3817.95249663998
9575,1,43,2,9,39720,1,0,0,0,1,3,22,0,13390,9,1,0,892,4,0,4,1,1,1,0,2,3.78418963391826,97.3644359869032,0.8,1,4027.33387689787
9584,2,42,2,12,110240,0,278571,1,0,1,3,46,1,16720,4,3,0,4925,1,0,3,6,1,1,145.564901421931,1,3.76120011569356,106.260615875282,0.7,1,4144.45414123912
9586,0,38,3,16,10653,1,0,0,1,1,4,16,0,14270,4,6,0,0,0,0,3,1,0,1,0,1,7.32712329225929,99.8369568925565,0.5,0,0
9588,1,42,1,9,42989,1,182292,0,1,2,3,12,1,19970,1,4,0,0,0,0,0,1,0,2,129.234192811256,0,7.52240023138712,113.941915390642,0.3,0,0
9591,0,57,0,14,151637,0,0,0,0,4,7,21,1,23690,4,5,1,1839,2,0,3,19,1,3,0,1,4.06044301054642,121.839773761525,0.6,1,4445.41435708995
9592,0,33,2,14,28403,0,101889,1,1,1,3,53,0,15420,1,2,0,1037,3,0,12,1,1,1,118.248819165908,3,7.05272104923232,102.930373728633,0.8,1,4624.39711085347
9597,1,40,3,16,189555,0,452019,1,1,5,8,35,1,22010,1,4,0,0,0,1,1,16,1,4,158.242772200524,1,7.42714413340862,118.375371019698,0.4,0,0
9600,0,46,0,10,41781,0,249798,1,1,3,2,49,0,8200,10,1,0,3916,1,0,0,14,1,2,132.241047816548,0,7.70029520342012,80.2125162755798,0.4,0,0
9603,0,49,0,10,64884,0,0,0,1,1,3,33,0,12890,3,2,0,864,3,0,3,4,1,1,0,1,7.82404601085629,95.9147440508775,0.7,1,3954.04841845613
9605,1,39,2,14,89362,0,243922,1,1,3,3,5,1,11620,1,2,0,0,0,0,5,10,1,2,141.418260833926,2,7.37775890822787,92.0693955353659,0.6,1,3993.89028507567
9614,1,39,1,14,105567,0,178545,1,1,3,3,40,1,11780,6,6,0,8156,2,0,5,8,1,2,139.87645925748,2,7.37775890822787,92.5676639720568,0.8,1,4043.77911246352
9616,2,40,3,0,0,0,0,1,1,2,1,5,0,16910,7,1,0,0,0,0,0,1,0,1,0,0,7.42714413340862,106.733814733304,0.2,0,0
9622,1,39,2,13,31924,1,0,0,0,2,4,50,0,11300,11,4,1,3774,2,0,0,7,1,2,0,0,3.68887945411394,91.0600258081961,0.7,1,3729.02769166606
9624,0,55,0,13,72391,0,254334,1,1,3,5,24,0,13740,4,4,0,9119,3,0,2,15,1,3,139.273447179549,1,8.0507033814703,98.3594783709811,0.5,0,0
9629,0,57,0,16,7280,0,0,1,0,3,1,14,1,36360,1,1,1,15724,2,1,6,9,1,1,0,2,4.06044301054642,144.082570664671,0.7,1,5065.46294524313
9633,0,55,0,13,133959,0,396631,1,1,4,6,31,0,35750,1,4,0,0,0,0,3,19,1,3,152.179293575514,1,8.0507033814703,143.133042686403,0.2,0,0
9640,0,63,0,11,60719,0,187827,0,1,3,3,52,0,14900,12,6,0,0,0,0,3,12,1,2,133.746452186451,1,8.31776616671934,101.549868134863,0.5,1,4085.86913256614
9644,0,29,1,12,22819,1,145084,0,1,3,2,12,0,7160,1,2,0,4428,2,0,1,10,1,2,119.271394551219,1,6.80239476332431,76.0115042362712,0.7,1,3522.59135606938
9645,0,47,0,0,0,0,0,1,0,2,1,58,0,6100,1,4,0,0,0,0,2,1,1,1,0,1,3.87120101090789,71.3223158603508,0.7,1,3523.47235368761
9646,0,51,0,12,120824,0,0,0,1,5,8,30,0,20650,1,1,0,0,0,0,2,21,1,4,0,1,7.90248743716286,115.449506634934,0.3,0,0
9648,3,44,4,0,0,1,0,0,1,2,1,17,0,1500,3,6,0,2602,3,0,8,9,1,1,0,2,7.61332497954064,40.5424053774084,1,1,3362.81353885733
9649,0,54,0,16,204766,0,521764,1,0,5,8,34,0,15910,1,1,0,0,0,0,2,15,1,4,161.002717556252,1,4.00733318523247,104.205222349642,0.1,0,0
9660,0,58,0,10,129230,0,337720,1,0,3,5,21,1,23510,1,5,1,9937,1,0,2,1,1,3,149.823622158613,1,4.07753744390572,121.47598186049,0.4,0,0
9664,0,40,0,12,8585,0,0,0,0,2,1,34,1,13540,7,1,1,4451,2,0,0,1,1,1,0,0,3.71357206670431,97.7928217533155,0.7,1,3815.87553697062
9675,0,50,0,6,110311,0,293832,1,0,4,7,28,0,13450,4,1,0,0,0,0,2,15,1,3,146.192250075581,1,3.93182563272433,97.5361433620549,0.2,0,0
9679,0,28,4,7,3985,0,0,1,1,1,1,24,0,4700,6,2,0,13538,3,1,7,3,1,0,0,2,6.73459165997295,64.2820429516289,0.9,1,3644.73153229447
9680,0,51,0,12,30969,0,181779,1,0,2,4,40,1,23650,10,5,1,4674,4,0,3,8,1,2,125.232489140952,1,3.95124371858143,121.759078696708,0.6,1,4453.34697758925
9682,1,36,3,0,0,1,0,0,0,3,1,8,0,1500,4,1,0,0,0,0,0,11,0,1,0,0,3.61091791264422,40.5424053774084,0.3,0,0
9697,0,49,0,9,49610,0,221470,1,1,3,5,71,0,13940,4,2,0,0,0,0,0,14,0,3,133.074207902508,0,7.82404601085629,98.9210752075211,0.1,0,0
9701,0,55,0,12,154165,0,405227,1,0,4,7,47,0,21280,1,3,1,615,1,0,5,17,1,3,154.246429484081,2,4.02535169073515,116.819181738381,0.3,0,0
9704,0,32,3,19,22330,0,0,1,1,2,4,37,0,4700,1,2,0,0,0,0,0,1,1,2,0,0,6.99301512293296,64.2820429516289,0.6,1,3306.9553035969
9705,0,60,0,11,83639,0,268714,0,1,5,7,40,0,35530,10,6,0,3868,1,0,3,17,1,4,141.694407410571,1,8.22174772834662,142.78814198274,0.3,0,0
9707,0,39,0,12,63190,0,212219,1,1,4,6,31,0,13810,1,2,0,19618,4,1,1,16,1,3,135.580480714786,1,7.37775890822787,98.5566067410506,0.6,1,3880.61542499336
9714,0,35,1,12,117579,0,296271,1,1,3,6,18,0,14080,7,6,0,0,0,0,0,11,1,3,147.092128407728,0,7.16703787691222,99.3112451524786,0.3,0,0
9718,0,39,0,12,40177,0,120876,1,1,4,5,27,0,18170,1,2,0,0,0,0,0,9,1,3,124.05938364677,0,7.37775890822787,109.791941267183,0.3,0,0
9722,0,36,2,14,94958,0,321534,1,0,3,5,19,1,12490,1,1,1,0,0,0,0,1,1,3,145.337898224354,0,3.61091791264422,94.7298422702974,0.3,0,0
9739,0,38,0,12,104288,0,0,0,0,4,7,47,0,19450,4,1,1,0,0,0,1,18,1,3,0,1,3.66356164612965,112.767572735889,0.3,0,0
9747,0,36,3,0,0,0,0,1,1,3,1,58,1,5100,1,2,0,0,0,0,3,10,1,1,0,1,7.22183582528845,66.412255661046,0.8,1,3474.27276608987
9751,0,32,3,0,0,0,0,1,1,1,2,55,0,2530,1,6,0,0,0,0,2,1,0,1,0,1,6.99301512293296,50.1298495857687,0.5,1,3229.39306375975
9757,0,53,0,10,81900,0,268602,1,1,3,5,18,0,16200,6,2,0,8125,3,0,2,12,1,3,141.427028099474,1,7.97796809312855,104.948358232301,0.4,0,0
9759,0,47,0,12,36150,0,174964,1,1,1,3,16,0,9810,4,2,0,0,0,0,0,7,0,1,126.704773184965,0,7.74240202181578,86.1118453220577,0.1,0,0
9760,1,41,2,15,30984,0,121365,1,1,2,4,32,0,9980,1,6,0,0,0,0,1,1,0,2,121.060625642166,1,7.47533923656674,86.6988375955583,0.3,0,0
9764,0,50,0,13,124092,0,0,0,1,3,4,46,0,14880,1,1,0,1597,2,1,7,10,1,2,0,2,7.86365126544865,101.496183193,0.8,1,4268.05707175809
9776,0,57,0,13,43482,0,0,0,1,3,5,61,0,11550,9,2,0,0,0,0,5,14,1,3,0,2,8.12088602109284,91.8500736618295,0.6,1,3986.99166158037
9778,0,54,0,13,53388,0,194362,1,1,3,5,32,0,14630,4,2,0,4957,1,0,2,11,1,3,132.55628456615,1,8.01466637046494,100.821336912937,0.4,0,0
9786,0,49,0,12,55087,0,230249,0,1,2,3,60,1,11910,13,2,0,0,0,0,0,1,0,2,134.787473761163,0,7.82404601085629,92.9694451370526,0.2,0,0
9803,1,41,3,15,6232,0,0,1,1,2,1,40,0,14370,1,6,0,6953,1,0,1,1,1,1,0,1,7.47533923656674,100.111916128382,0.8,1,3957.14183463873
9804,0,50,0,13,64489,0,180165,1,1,3,5,73,0,12950,6,6,0,0,0,1,4,15,0,3,134.016706511787,2,7.86365126544865,96.0905159658059,0.4,0,0
9815,0,55,0,11,98129,0,232845,1,1,3,6,35,0,9790,4,2,0,0,0,0,1,7,1,3,142.044974004851,1,8.0507033814703,86.042376527738,0.3,0,0
9824,0,46,0,5,112226,0,317347,1,0,3,5,44,1,30630,6,5,1,0,0,0,1,10,0,3,147.304179176596,1,3.85014760171006,134.737889077897,0.1,0,0
9825,0,38,0,12,107333,0,291184,1,0,3,3,5,1,16030,1,1,0,5344,3,0,4,12,1,2,145.742810821902,2,3.66356164612965,104.513730834695,0.5,0,0
9826,0,58,0,12,73283,0,251025,1,0,3,5,37,1,24130,6,5,0,3862,3,0,3,1,1,3,139.279172045755,1,4.07753744390572,122.721931221213,0.6,1,4478.09306796093
9827,1,36,2,13,57170,0,189135,1,1,3,4,34,0,13520,6,2,0,0,0,0,0,13,0,2,133.091122471801,0,7.22183582528845,97.7358731722235,0.1,0,0
9833,0,47,0,14,35021,0,180400,1,0,3,6,26,0,9700,4,4,0,0,0,0,0,8,1,3,126.641890222323,0,3.87120101090789,85.7286799511047,0.3,0,0
9835,0,49,0,10,82749,0,279333,1,1,4,6,44,0,14670,6,2,0,0,0,0,0,21,1,3,141.999535486841,0,7.82404601085629,100.929787244015,0.2,0,0
9860,2,42,2,13,30129,0,111591,1,1,2,4,67,0,18950,6,2,0,0,0,0,0,10,1,2,119.867136856408,0,7.52240023138712,111.620010050552,0.5,1,4055.07923440989
9865,0,49,0,15,28567,0,163796,1,0,2,3,31,1,23370,7,5,0,0,0,0,0,1,1,2,123.186001109813,0,3.91202300542815,121.191844372509,0.5,0,0
9871,0,57,0,11,73903,0,224303,0,0,4,5,44,1,28760,6,5,1,0,0,0,0,12,1,3,138.122126478068,0,4.06044301054642,131.456805401278,0.4,0,0
9874,0,49,0,8,38723,0,168698,0,0,1,4,14,0,10270,4,4,1,0,0,0,3,11,1,1,127.149530653317,1,3.91202300542815,87.6861216111667,0.5,0,0
9880,0,55,0,14,35263,0,130757,1,1,2,3,27,1,18880,7,4,0,0,0,0,0,1,1,2,123.355433786718,0,8.0507033814703,111.457868479452,0.5,0,0
9882,0,56,0,6,82964,0,302661,0,0,4,5,33,1,39480,1,5,1,5715,2,0,4,18,1,3,142.940530055836,2,4.04305126783455,148.791842447213,0.5,1,5068.90719053982
9885,1,40,2,14,21733,0,0,1,0,2,1,30,1,14070,1,1,1,0,0,0,0,1,0,1,0,0,3.71357206670431,99.2834553579178,0.3,0,0
9888,2,44,4,17,60157,0,228661,1,0,2,3,26,1,6420,6,1,1,3494,2,0,5,1,1,2,135.79836697058,2,3.80666248977032,72.7875050326885,0.7,1,3670.26726482674
9892,0,53,0,9,180465,0,506109,1,1,5,8,32,0,30920,5,2,0,0,0,0,0,13,1,4,158.970876044451,0,7.97796809312855,135.235562246252,0.1,0,0
9893,0,40,0,10,99002,0,0,0,0,3,3,19,1,23520,1,1,1,4609,2,0,0,1,1,2,0,0,3.71357206670431,121.496237455898,0.5,1,4229.83799294533
9896,0,54,0,15,74330,0,0,0,0,4,7,51,0,30440,1,1,0,0,0,1,0,19,1,3,0,0,4.00733318523247,134.410251307822,0.4,0,0
9902,0,52,0,13,40709,0,181938,1,0,4,6,27,0,1500,1,1,0,0,0,0,0,13,1,3,128.553457491204,0,3.97029191355212,40.5424053774084,0.3,0,0
9906,0,41,2,9,59936,1,0,0,1,3,5,69,0,5600,9,6,0,7551,1,0,0,1,0,3,0,0,7.47533923656674,68.934917510923,0.5,0,0
9910,0,45,0,12,80358,0,232459,1,1,2,6,25,0,6000,1,2,0,0,0,1,2,1,1,2,139.557216059797,1,7.65728279297819,70.8547611682318,0.5,0,0
9914,0,59,0,0,1249,0,116783,1,1,3,2,28,0,1500,1,6,0,0,0,0,1,1,1,2,83.2039076768407,1,8.1886891244442,40.5424053774084,0.6,1,3054.71688595759
9918,0,55,0,9,17206,0,171616,1,1,1,4,27,0,7000,6,2,0,25033,1,1,2,3,1,1,117.553971691701,1,8.0507033814703,75.3324781300905,0.6,1,3566.3872132138
9920,0,39,0,12,38924,0,185320,1,0,2,5,16,0,9290,7,4,1,1794,2,0,3,1,1,2,128.205083869561,1,3.68887945411394,84.2764421611883,0.4,0,0
9926,0,40,0,15,46393,0,0,0,1,4,7,27,0,17340,1,1,0,0,0,1,0,16,1,3,0,0,7.42714413340862,107.792773760958,0.5,0,0
9931,0,51,0,12,11070,0,0,1,0,1,1,34,1,6300,6,4,0,0,0,0,1,1,0,0,0,1,3.95124371858143,72.2434493160955,0.4,0,0
9935,0,35,0,7,74194,0,210282,0,0,2,3,35,1,25610,4,5,1,0,0,0,0,1,1,2,137.44667388897,0,3.58351893845611,125.618466728624,0.5,1,4348.95744391101
9945,1,42,2,11,47880,1,208837,0,1,1,4,33,0,6290,1,2,0,3224,2,1,2,1,1,1,132.004415583769,1,7.52240023138712,72.1978241252636,0.8,1,3519.5060061552
9953,0,34,0,3,48292,0,154000,0,1,1,3,5,0,25000,4,2,0,3685,3,0,0,1,1,1,128.824245035754,0,7.11069612297883,124.437456739031,0.4,0,0
9957,0,43,0,14,24748,0,135512,1,0,1,4,44,0,27000,10,1,0,0,0,0,0,5,0,1,119.545365383354,0,3.78418963391826,128.246356737144,0.1,0,0
